47.9321
37.0971
37.7335
38.4928
34.03
36.5321
42.2738
28.0562
43.9538
36.4339
39.1316
42.9023
37.4966
39.3044
40.2504
36.0991
38.5452
38.925
39.334
43.1586
37.2137
36.0062
38.1134
39.1963
34.0926
42.2444
38.8488
43.1548
37.8841
37.8602
36.4924
37.7714
35.696
37.9468
39.302
34.8994
36.8925
36.6122
39.9564
38.8191
40.1398
38.6541
40.1209
34.4551
37.6669
36.8691
34.3937
35.5039
30.1928
38.0822
42.3675
46.1341
28.1656
39.0949
29.0744
39.2332
33.8718
34.3658
35.7547
40.1194
40.6994
34.3385
38.544
30.3057
33.5205
31.4613
33.4277
44.9332
29.0072
39.9408
37.994
38.5852
40.1473
34.1953
38.5914
39.7056
40.511
38.2837
36.6151
32.5483
37.5978
37.5819
34.1614
38.6364
37.1172
28.3515
39.3056
35.6132
35.6925
36.0037
35.2705
35.9586
38.6317
36.4422
36.0252
37.5018
31.6612
39.3316
35.5218
30.6678
