4.67365
4.60473
4.59033
4.67384
4.70369
4.75815
4.75394
4.79409
4.80006
4.81365
4.82467
4.82759
4.88643
4.8393
4.83947
4.8717
4.88106
4.87995
4.93743
4.93297
4.91768
4.95965
4.95004
4.92722
4.96651
4.91088
4.9804
4.98036
4.95605
5.03888
4.95713
5.01362
4.95902
4.97976
4.9734
4.95257
5.00195
5.26213
4.95117
4.96629
4.99649
4.9807
4.97004
4.99098
5.17884
4.9671
5.0181
4.99632
4.99777
4.97269
4.98904
5.12818
5.00452
4.98654
4.97167
4.99239
5.00093
5.01828
4.99448
5.01363
5.0057
5.0444
5.0048
5.18234
5.00325
5.0454
5.02923
5.02338
5.01056
5.06677
5.00379
5.04671
5.03798
5.3027
5.02045
5.02014
5.01332
5.02583
5.03651
5.01832
5.0179
5.21285
5.02367
5.06825
5.03953
5.03042
5.08599
5.01362
5.2424
5.02505
5.037
5.04159
5.05184
5.1046
5.05409
5.04752
5.04944
5.10548
5.02306
5.09501
